intersection,sample_id,text,latitude,longitude,unique_sign_count,raw_sign_count
11th-santafe,0,swifts breakfeast | timeos bar | 711 gas is 329 | denver voice | brick building nita | 711 gas is 329 | denver works | quin,39.73366666666665,-104.99869444444445,13,13
20th-blake,96,chfa | i25 e express lanes | westword westword | 70 colorado beers on tap | notice please do not place encumbrances in the public right of way the city will remove all items encumbering the public space in this area | blu river for sale | the ride | reserved parking 4 hour limit all other times,39.75436111111111,-104.99424999999998,42,48
20th-blake,97,no free parking | chfa | voodoo ranger ipa party like its 1985 | 70 colorado beers on tap | escape room now open escapeworksdenvercom | painting with a twist | focus parking | one way,39.75436111111111,-104.99424999999998,42,48
20th-blake,98,gate b ballpark museum | painting with a twist | national ballpark museum | chfa | budweiser | road work ahead | no free parking | no free parking,39.75436111111111,-104.99424999999998,42,48
20th-blake,99,one way | express lane hov 3 no toll with expresstoll | denver bikeway to lower downtown | painting with a twist | 12 flat rate before 4pm | gate b ballpark museum | gate b ballpark museum | escape room now open escapeworksdenvercom,39.75436111111111,-104.99424999999998,42,48
20th-parkavenue,0,speed limit 20 | traffic | uptown healthcare district | pv solar array | one way | ahead | school | when flashing,39.7475,-104.97830555555556,57,68
20th-parkavenue,1,one way | uptown healthcare district | when flashing | ahead | pv solar array | speed limit 20 | traffic | school,39.7475,-104.97830555555556,57,68
20th-parkavenue,2,school | when flashing | uptown healthcare district | one way | speed limit 20 | pv solar array | ahead | traffic,39.7475,-104.97830555555556,57,68
20th-parkavenue,3,speed limit 20 | uptown healthcare district | ahead | when flashing | pv solar array | traffic | one way | school,39.7475,-104.97830555555556,57,68
20th-parkavenue,4,school | uptown healthcare district | traffic | speed limit 20 | when flashing | one way | ahead | pv solar array,39.7475,-104.97830555555556,57,68
20th-parkavenue,5,uptown healthcare district | ahead | when flashing | pv solar array | speed limit 20 | school | traffic | one way,39.7475,-104.97830555555556,57,68
20th-parkavenue,6,traffic | speed limit 20 | when flashing | pv solar array | one way | school | uptown healthcare district | ahead,39.7475,-104.97830555555556,57,68
20th-parkavenue,7,one way | uptown healthcare district | pv solar array | traffic | ahead | speed limit 20 | when flashing | school,39.7475,-104.97830555555556,57,68
20th-parkavenue,8,traffic | when flashing | one way | uptown healthcare district | ahead | pv solar array | speed limit 20 | school,39.7475,-104.97830555555556,57,68
20th-parkavenue,9,one way | school | traffic | pv solar array | uptown healthcare district | speed limit 20 | when flashing | ahead,39.7475,-104.97830555555556,57,68
20th-parkavenue,10,pv solar array | uptown healthcare district | speed limit 20 | one way | when flashing | ahead | school | traffic,39.7475,-104.97830555555556,57,68
20th-parkavenue,11,pv solar array | school | one way | ahead | uptown healthcare district | speed limit 20 | traffic | when flashing,39.7475,-104.97830555555556,57,68
20th-parkavenue,12,uptown healthcare district | pv solar array | one way | ahead | traffic | when flashing | speed limit 20 | school,39.7475,-104.97830555555556,57,68
20th-parkavenue,13,uptown healthcare district | when flashing | pv solar array | ahead | one way | traffic | school | speed limit 20,39.7475,-104.97830555555556,57,68
20th-parkavenue,14,when flashing | traffic | uptown healthcare district | school | one way | ahead | speed limit 20 | pv solar array,39.7475,-104.97830555555556,57,68
20th-parkavenue,15,uptown healthcare district | when flashing | ahead | one way | school | traffic | speed limit 20 | pv solar array,39.7475,-104.97830555555556,57,68
20th-parkavenue,16,when flashing | ahead | uptown healthcare district | pv solar array | speed limit 20 | traffic | school | one way,39.7475,-104.97830555555556,57,68
20th-parkavenue,17,uptown healthcare district | ahead | speed limit 20 | traffic | pv solar array | when flashing | school | one way,39.7475,-104.97830555555556,57,68
20th-parkavenue,18,ahead | traffic | school | uptown healthcare district | when flashing | pv solar array | speed limit 20 | one way,39.7475,-104.97830555555556,57,68
20th-parkavenue,19,traffic | school | pv solar array | ahead | when flashing | uptown healthcare district | one way | speed limit 20,39.7475,-104.97830555555556,57,68
20th-parkavenue,20,school | pv solar array | speed limit 20 | when flashing | ahead | uptown healthcare district | one way | traffic,39.7475,-104.97830555555556,57,68
20th-parkavenue,21,ahead | school | when flashing | pv solar array | speed limit 20 | uptown healthcare district | traffic | one way,39.7475,-104.97830555555556,57,68
20th-parkavenue,22,ahead | speed limit 20 | pv solar array | when flashing | uptown healthcare district | school | traffic | one way,39.7475,-104.97830555555556,57,68
20th-parkavenue,23,speed limit 20 | ahead | when flashing | uptown healthcare district | pv solar array | one way | school | traffic,39.7475,-104.97830555555556,57,68
20th-parkavenue,24,one way | pv solar array | when flashing | uptown healthcare district | traffic | speed limit 20 | school | ahead,39.7475,-104.97830555555556,57,68
20th-parkavenue,25,pv solar array | one way | traffic | ahead | speed limit 20 | uptown healthcare district | school | when flashing,39.7475,-104.97830555555556,57,68
20th-parkavenue,26,when flashing | speed limit 20 | ahead | one way | uptown healthcare district | school | pv solar array | traffic,39.7475,-104.97830555555556,57,68
20th-parkavenue,27,uptown healthcare district | traffic | ahead | when flashing | school | pv solar array | one way | speed limit 20,39.7475,-104.97830555555556,57,68
20th-parkavenue,28,traffic | uptown healthcare district | speed limit 20 | pv solar array | school | when flashing | ahead | one way,39.7475,-104.97830555555556,57,68
20th-parkavenue,29,when flashing | pv solar array | ahead | school | uptown healthcare district | one way | speed limit 20 | traffic,39.7475,-104.97830555555556,57,68
20th-parkavenue,30,speed limit 20 | ahead | uptown healthcare district | pv solar array | one way | school | when flashing | traffic,39.7475,-104.97830555555556,57,68
20th-parkavenue,31,pv solar array | traffic | uptown healthcare district | school | speed limit 20 | ahead | when flashing | one way,39.7475,-104.97830555555556,57,68
20th-parkavenue,32,one way | speed limit 20 | uptown healthcare district | when flashing | ahead | school | traffic | pv solar array,39.7475,-104.97830555555556,57,68
20th-parkavenue,33,pv solar array | when flashing | uptown healthcare district | school | ahead | one way | speed limit 20 | traffic,39.7475,-104.97830555555556,57,68
20th-parkavenue,34,uptown healthcare district | speed limit 20 | school | when flashing | ahead | pv solar array | traffic | one way,39.7475,-104.97830555555556,57,68
20th-parkavenue,35,school | ahead | pv solar array | when flashing | traffic | speed limit 20 | uptown healthcare district | one way,39.7475,-104.97830555555556,57,68
20th-parkavenue,36,when flashing | one way | school | traffic | ahead | pv solar array | speed limit 20 | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,37,traffic | when flashing | speed limit 20 | school | ahead | pv solar array | one way | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,38,speed limit 20 | pv solar array | one way | ahead | school | traffic | uptown healthcare district | when flashing,39.7475,-104.97830555555556,57,68
20th-parkavenue,39,speed limit 20 | pv solar array | ahead | school | when flashing | traffic | one way | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,40,when flashing | one way | ahead | uptown healthcare district | school | speed limit 20 | pv solar array | traffic,39.7475,-104.97830555555556,57,68
20th-parkavenue,41,uptown healthcare district | speed limit 20 | when flashing | traffic | ahead | pv solar array | school | one way,39.7475,-104.97830555555556,57,68
20th-parkavenue,42,uptown healthcare district | speed limit 20 | school | pv solar array | when flashing | one way | ahead | traffic,39.7475,-104.97830555555556,57,68
20th-parkavenue,43,speed limit 20 | ahead | when flashing | one way | pv solar array | school | traffic | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,44,when flashing | speed limit 20 | traffic | one way | uptown healthcare district | pv solar array | school | ahead,39.7475,-104.97830555555556,57,68
20th-parkavenue,45,school | when flashing | ahead | traffic | speed limit 20 | pv solar array | one way | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,46,school | when flashing | traffic | speed limit 20 | ahead | pv solar array | one way | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,47,ahead | pv solar array | traffic | when flashing | one way | school | speed limit 20 | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,48,ahead | speed limit 20 | traffic | pv solar array | when flashing | one way | school | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,49,speed limit 20 | one way | ahead | school | uptown healthcare district | when flashing | pv solar array | traffic,39.7475,-104.97830555555556,57,68
20th-parkavenue,50,ahead | speed limit 20 | when flashing | school | one way | pv solar array | traffic | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,51,school | uptown healthcare district | one way | when flashing | traffic | ahead | pv solar array | speed limit 20,39.7475,-104.97830555555556,57,68
20th-parkavenue,52,pv solar array | ahead | uptown healthcare district | school | speed limit 20 | one way | traffic | when flashing,39.7475,-104.97830555555556,57,68
20th-parkavenue,53,ahead | speed limit 20 | uptown healthcare district | when flashing | school | one way | traffic | pv solar array,39.7475,-104.97830555555556,57,68
20th-parkavenue,54,when flashing | ahead | traffic | one way | uptown healthcare district | speed limit 20 | school | pv solar array,39.7475,-104.97830555555556,57,68
20th-parkavenue,55,school | pv solar array | one way | traffic | when flashing | uptown healthcare district | ahead | speed limit 20,39.7475,-104.97830555555556,57,68
20th-parkavenue,56,school | speed limit 20 | ahead | pv solar array | traffic | when flashing | one way | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,57,one way | pv solar array | uptown healthcare district | when flashing | speed limit 20 | ahead | school | traffic,39.7475,-104.97830555555556,57,68
20th-parkavenue,58,one way | speed limit 20 | school | when flashing | traffic | ahead | pv solar array | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,59,speed limit 20 | traffic | ahead | one way | uptown healthcare district | pv solar array | when flashing | school,39.7475,-104.97830555555556,57,68
20th-parkavenue,60,uptown healthcare district | traffic | school | ahead | one way | pv solar array | when flashing | speed limit 20,39.7475,-104.97830555555556,57,68
20th-parkavenue,61,speed limit 20 | ahead | when flashing | traffic | uptown healthcare district | school | one way | pv solar array,39.7475,-104.97830555555556,57,68
20th-parkavenue,62,when flashing | traffic | school | one way | pv solar array | speed limit 20 | ahead | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,63,uptown healthcare district | speed limit 20 | school | ahead | one way | traffic | when flashing | pv solar array,39.7475,-104.97830555555556,57,68
20th-parkavenue,64,pv solar array | one way | school | traffic | when flashing | ahead | speed limit 20 | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,65,one way | ahead | speed limit 20 | traffic | school | when flashing | uptown healthcare district | pv solar array,39.7475,-104.97830555555556,57,68
20th-parkavenue,66,speed limit 20 | ahead | pv solar array | school | when flashing | one way | uptown healthcare district | traffic,39.7475,-104.97830555555556,57,68
20th-parkavenue,67,pv solar array | when flashing | traffic | ahead | uptown healthcare district | speed limit 20 | one way | school,39.7475,-104.97830555555556,57,68
20th-parkavenue,68,school | when flashing | speed limit 20 | pv solar array | uptown healthcare district | ahead | one way | traffic,39.7475,-104.97830555555556,57,68
20th-parkavenue,69,pv solar array | ahead | when flashing | one way | school | speed limit 20 | traffic | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,70,speed limit 20 | school | pv solar array | traffic | when flashing | one way | uptown healthcare district | ahead,39.7475,-104.97830555555556,57,68
20th-parkavenue,71,uptown healthcare district | traffic | when flashing | ahead | speed limit 20 | school | pv solar array | one way,39.7475,-104.97830555555556,57,68
20th-parkavenue,72,pv solar array | speed limit 20 | traffic | uptown healthcare district | when flashing | school | one way | ahead,39.7475,-104.97830555555556,57,68
20th-parkavenue,73,uptown healthcare district | when flashing | ahead | school | traffic | speed limit 20 | pv solar array | one way,39.7475,-104.97830555555556,57,68
20th-parkavenue,74,when flashing | traffic | school | one way | uptown healthcare district | pv solar array | speed limit 20 | ahead,39.7475,-104.97830555555556,57,68
20th-parkavenue,75,when flashing | uptown healthcare district | school | traffic | one way | ahead | pv solar array | speed limit 20,39.7475,-104.97830555555556,57,68
20th-parkavenue,76,ahead | speed limit 20 | one way | traffic | when flashing | school | pv solar array | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,77,one way | uptown healthcare district | pv solar array | school | when flashing | traffic | ahead | speed limit 20,39.7475,-104.97830555555556,57,68
20th-parkavenue,78,pv solar array | school | traffic | when flashing | speed limit 20 | one way | ahead | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,79,school | ahead | when flashing | speed limit 20 | pv solar array | uptown healthcare district | traffic | one way,39.7475,-104.97830555555556,57,68
20th-parkavenue,80,pv solar array | traffic | ahead | uptown healthcare district | speed limit 20 | school | one way | when flashing,39.7475,-104.97830555555556,57,68
20th-parkavenue,81,uptown healthcare district | school | when flashing | ahead | traffic | one way | pv solar array | speed limit 20,39.7475,-104.97830555555556,57,68
20th-parkavenue,82,ahead | pv solar array | traffic | when flashing | uptown healthcare district | one way | school | speed limit 20,39.7475,-104.97830555555556,57,68
20th-parkavenue,83,speed limit 20 | traffic | pv solar array | uptown healthcare district | one way | when flashing | school | ahead,39.7475,-104.97830555555556,57,68
20th-parkavenue,84,traffic | school | uptown healthcare district | ahead | speed limit 20 | pv solar array | when flashing | one way,39.7475,-104.97830555555556,57,68
20th-parkavenue,85,speed limit 20 | uptown healthcare district | one way | traffic | pv solar array | school | when flashing | ahead,39.7475,-104.97830555555556,57,68
20th-parkavenue,86,pv solar array | traffic | when flashing | school | one way | uptown healthcare district | speed limit 20 | ahead,39.7475,-104.97830555555556,57,68
20th-parkavenue,87,school | uptown healthcare district | ahead | speed limit 20 | traffic | when flashing | pv solar array | one way,39.7475,-104.97830555555556,57,68
20th-parkavenue,88,ahead | one way | traffic | when flashing | school | speed limit 20 | pv solar array | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,89,speed limit 20 | traffic | one way | school | uptown healthcare district | pv solar array | ahead | when flashing,39.7475,-104.97830555555556,57,68
20th-parkavenue,90,school | uptown healthcare district | when flashing | one way | ahead | pv solar array | speed limit 20 | traffic,39.7475,-104.97830555555556,57,68
20th-parkavenue,91,pv solar array | traffic | uptown healthcare district | school | ahead | one way | speed limit 20 | when flashing,39.7475,-104.97830555555556,57,68
20th-parkavenue,92,when flashing | traffic | one way | school | ahead | pv solar array | uptown healthcare district | speed limit 20,39.7475,-104.97830555555556,57,68
20th-parkavenue,93,speed limit 20 | school | one way | pv solar array | traffic | when flashing | ahead | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,94,school | when flashing | traffic | speed limit 20 | ahead | uptown healthcare district | one way | pv solar array,39.7475,-104.97830555555556,57,68
20th-parkavenue,95,uptown healthcare district | one way | school | traffic | when flashing | ahead | speed limit 20 | pv solar array,39.7475,-104.97830555555556,57,68
20th-parkavenue,96,school | speed limit 20 | when flashing | ahead | traffic | pv solar array | one way | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,97,ahead | one way | school | pv solar array | traffic | speed limit 20 | when flashing | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-parkavenue,98,ahead | traffic | one way | uptown healthcare district | pv solar array | speed limit 20 | school | when flashing,39.7475,-104.97830555555556,57,68
20th-parkavenue,99,ahead | when flashing | school | pv solar array | traffic | one way | speed limit 20 | uptown healthcare district,39.7475,-104.97830555555556,57,68
20th-sherman,0,20th ave 2000 n | no parking any time tow away zone | two way traffic | passenger loading only all times | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | 200 e sherman st | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | d9 20th welton lrt 01,39.74755555555558,-104.9848611111111,33,39
20th-sherman,1,street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | 20th ave 2000 n | no parking any time tow away zone | passenger loading only all times | 200 e sherman st | two way traffic | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | d9 20th welton lrt 01,39.74755555555558,-104.9848611111111,33,39
20th-sherman,2,no parking any time tow away zone | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | d9 20th welton lrt 01 | 200 e sherman st | passenger loading only all times | 20th ave 2000 n | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | two way traffic,39.74755555555558,-104.9848611111111,33,39
20th-sherman,3,passenger loading only all times | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | no parking any time tow away zone | two way traffic | 20th ave 2000 n | 200 e sherman st | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | d9 20th welton lrt 01,39.74755555555558,-104.9848611111111,33,39
20th-sherman,4,no parking any time tow away zone | d9 20th welton lrt 01 | 200 e sherman st | 20th ave 2000 n | two way traffic | passenger loading only all times | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone,39.74755555555558,-104.9848611111111,33,39
20th-sherman,5,20th ave 2000 n | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | 200 e sherman st | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | no parking any time tow away zone | two way traffic | d9 20th welton lrt 01 | passenger loading only all times,39.74755555555558,-104.9848611111111,33,39
20th-sherman,6,street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | 20th ave 2000 n | 200 e sherman st | d9 20th welton lrt 01 | passenger loading only all times | two way traffic | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | no parking any time tow away zone,39.74755555555558,-104.9848611111111,33,39
20th-sherman,7,two way traffic | 20th ave 2000 n | d9 20th welton lrt 01 | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | no parking any time tow away zone | passenger loading only all times | 200 e sherman st | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone,39.74755555555558,-104.9848611111111,33,39
20th-sherman,8,two way traffic | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | 20th ave 2000 n | no parking any time tow away zone | 200 e sherman st | passenger loading only all times | d9 20th welton lrt 01 | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone,39.74755555555558,-104.9848611111111,33,39
20th-sherman,9,20th ave 2000 n | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | two way traffic | 200 e sherman st | d9 20th welton lrt 01 | passenger loading only all times | no parking any time tow away zone,39.74755555555558,-104.9848611111111,33,39
20th-sherman,10,street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | two way traffic | 200 e sherman st | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | d9 20th welton lrt 01 | no parking any time tow away zone | 20th ave 2000 n | passenger loading only all times,39.74755555555558,-104.9848611111111,33,39
20th-sherman,11,street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | two way traffic | 20th ave 2000 n | 200 e sherman st | d9 20th welton lrt 01 | no parking any time tow away zone | passenger loading only all times | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone,39.74755555555558,-104.9848611111111,33,39
20th-sherman,12,20th ave 2000 n | 200 e sherman st | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | no parking any time tow away zone | d9 20th welton lrt 01 | two way traffic | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | passenger loading only all times,39.74755555555558,-104.9848611111111,33,39
20th-sherman,13,200 e sherman st | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | no parking any time tow away zone | d9 20th welton lrt 01 | passenger loading only all times | 20th ave 2000 n | two way traffic,39.74755555555558,-104.9848611111111,33,39
20th-sherman,14,street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | two way traffic | 20th ave 2000 n | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | d9 20th welton lrt 01 | no parking any time tow away zone | 200 e sherman st | passenger loading only all times,39.74755555555558,-104.9848611111111,33,39
20th-sherman,15,two way traffic | no parking any time tow away zone | passenger loading only all times | 200 e sherman st | d9 20th welton lrt 01 | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | 20th ave 2000 n,39.74755555555558,-104.9848611111111,33,39
20th-sherman,16,two way traffic | 20th ave 2000 n | no parking any time tow away zone | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | passenger loading only all times | 200 e sherman st | d9 20th welton lrt 01 | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone,39.74755555555558,-104.9848611111111,33,39
20th-sherman,17,street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | no parking any time tow away zone | d9 20th welton lrt 01 | passenger loading only all times | 20th ave 2000 n | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | two way traffic | 200 e sherman st,39.74755555555558,-104.9848611111111,33,39
20th-sherman,18,20th ave 2000 n | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | passenger loading only all times | two way traffic | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | no parking any time tow away zone | d9 20th welton lrt 01 | 200 e sherman st,39.74755555555558,-104.9848611111111,33,39
20th-sherman,19,two way traffic | 20th ave 2000 n | 200 e sherman st | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | no parking any time tow away zone | passenger loading only all times | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | d9 20th welton lrt 01,39.74755555555558,-104.9848611111111,33,39
20th-sherman,20,two way traffic | 20th ave 2000 n | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | d9 20th welton lrt 01 | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | 200 e sherman st | no parking any time tow away zone | passenger loading only all times,39.74755555555558,-104.9848611111111,33,39
20th-sherman,21,street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | no parking any time tow away zone | 20th ave 2000 n | d9 20th welton lrt 01 | two way traffic | passenger loading only all times | 200 e sherman st | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone,39.74755555555558,-104.9848611111111,33,39
20th-sherman,22,passenger loading only all times | 20th ave 2000 n | no parking any time tow away zone | two way traffic | 200 e sherman st | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | d9 20th welton lrt 01 | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone,39.74755555555558,-104.9848611111111,33,39
20th-sherman,23,d9 20th welton lrt 01 | no parking any time tow away zone | 200 e sherman st | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | passenger loading only all times | 20th ave 2000 n | two way traffic | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone,39.74755555555558,-104.9848611111111,33,39
20th-sherman,24,20th ave 2000 n | two way traffic | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | 200 e sherman st | d9 20th welton lrt 01 | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | passenger loading only all times | no parking any time tow away zone,39.74755555555558,-104.9848611111111,33,39
20th-sherman,25,200 e sherman st | no parking any time tow away zone | d9 20th welton lrt 01 | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | 20th ave 2000 n | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | two way traffic | passenger loading only all times,39.74755555555558,-104.9848611111111,33,39
20th-sherman,26,street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | d9 20th welton lrt 01 | passenger loading only all times | no parking any time tow away zone | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | two way traffic | 200 e sherman st | 20th ave 2000 n,39.74755555555558,-104.9848611111111,33,39
20th-sherman,27,street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | 20th ave 2000 n | d9 20th welton lrt 01 | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | 200 e sherman st | no parking any time tow away zone | two way traffic | passenger loading only all times,39.74755555555558,-104.9848611111111,33,39
20th-sherman,28,200 e sherman st | passenger loading only all times | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | 20th ave 2000 n | two way traffic | no parking any time tow away zone | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | d9 20th welton lrt 01,39.74755555555558,-104.9848611111111,33,39
20th-sherman,29,two way traffic | passenger loading only all times | no parking any time tow away zone | d9 20th welton lrt 01 | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | 20th ave 2000 n | 200 e sherman st,39.74755555555558,-104.9848611111111,33,39
20th-sherman,30,street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | two way traffic | 200 e sherman st | passenger loading only all times | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | d9 20th welton lrt 01 | 20th ave 2000 n | no parking any time tow away zone,39.74755555555558,-104.9848611111111,33,39
20th-sherman,31,street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | passenger loading only all times | d9 20th welton lrt 01 | 20th ave 2000 n | two way traffic | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | 200 e sherman st | no parking any time tow away zone,39.74755555555558,-104.9848611111111,33,39
20th-sherman,32,passenger loading only all times | 200 e sherman st | 20th ave 2000 n | two way traffic | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | d9 20th welton lrt 01 | no parking any time tow away zone,39.74755555555558,-104.9848611111111,33,39
20th-sherman,33,no parking any time tow away zone | d9 20th welton lrt 01 | 200 e sherman st | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | 20th ave 2000 n | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | two way traffic | passenger loading only all times,39.74755555555558,-104.9848611111111,33,39
20th-sherman,34,20th ave 2000 n | no parking any time tow away zone | 200 e sherman st | d9 20th welton lrt 01 | passenger loading only all times | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | two way traffic,39.74755555555558,-104.9848611111111,33,39
20th-sherman,35,two way traffic | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | no parking any time tow away zone | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | 20th ave 2000 n | passenger loading only all times | d9 20th welton lrt 01 | 200 e sherman st,39.74755555555558,-104.9848611111111,33,39
20th-sherman,36,no parking any time tow away zone | two way traffic | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | 200 e sherman st | d9 20th welton lrt 01 | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | passenger loading only all times | 20th ave 2000 n,39.74755555555558,-104.9848611111111,33,39
20th-sherman,37,no parking any time tow away zone | 200 e sherman st | 20th ave 2000 n | passenger loading only all times | two way traffic | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | d9 20th welton lrt 01 | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone,39.74755555555558,-104.9848611111111,33,39
20th-sherman,38,passenger loading only all times | no parking any time tow away zone | 20th ave 2000 n | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | d9 20th welton lrt 01 | two way traffic | 200 e sherman st,39.74755555555558,-104.9848611111111,33,39
20th-sherman,39,street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | 20th ave 2000 n | no parking any time tow away zone | 200 e sherman st | d9 20th welton lrt 01 | passenger loading only all times | two way traffic | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone,39.74755555555558,-104.9848611111111,33,39
20th-sherman,40,street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone | passenger loading only all times | street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone | two way traffic | 200 e sherman st | 20th ave 2000 n | d9 20th welton lrt 01 | no parking any time tow away zone,39.74755555555558,-104.9848611111111,33,39
